fieldsite,category1,category2,response_site1,response_site2,slow1,slow2,date,collect_time
marina_res,fun,nice,castro,marina,0.0,0.0,11/19/2025,16:56:59
castro_vis,fun,bad,castro,marina,0.0,0.0,11/14/2025,21:40:18
castro_vis,fun,community,castro,marina,0.0,0.0,11/14/2025,22:28:01
castro_vis,special,other,castro,marina,0.0,0.0,11/14/2025,22:32:43
castro_vis,fun,normative,castro,marina,0.0,0.0,11/14/2025,22:41:03
castro_vis,nice,nice,castro,marina,0.0,0.0,11/14/2025,22:41:48
castro_vis,fun,normative,castro,marina,0.0,0.0,11/14/2025,22:43:12
castro_vis,fun,latino,castro,marina,0.0,0.0,11/14/2025,22:44:25
castro_vis,boring,antitask,castro,marina,0.0,0.0,11/14/2025,22:44:29
castro_vis,gay,weather,castro,marina,0.0,0.0,11/14/2025,22:45:06
castro_vis,fun,boring,castro,marina,0.0,0.0,11/14/2025,22:45:10
castro_vis,other,other,castro,marina,0.0,0.0,11/14/2025,22:45:43
castro_vis,open,bad,castro,marina,0.0,0.0,11/14/2025,22:46:04
castro_vis,gay,gentrified,castro,marina,0.0,0.0,11/14/2025,22:46:20
castro_vis,gay,normative,castro,marina,0.0,1.0,11/14/2025,22:46:53
castro_vis,fun,normative,castro,marina,0.0,0.0,11/14/2025,22:47:24
castro_vis,fun,nice,castro,marina,0.0,0.0,11/14/2025,22:49:49
castro_vis,boring,other,castro,marina,0.0,0.0,11/14/2025,22:49:54
castro_vis,gay,gentrified,castro,marina,0.0,0.0,11/14/2025,22:50:21
castro_vis,gay,normative,castro,marina,0.0,0.0,11/14/2025,22:50:43
castro_vis,fun,boring,castro,marina,0.0,0.0,11/14/2025,22:50:56
castro_vis,fun,other,castro,marina,0.0,0.0,11/14/2025,22:51:29
castro_vis,geography,geography,castro,marina,0.0,0.0,11/14/2025,22:51:41
castro_vis,gay,normative,castro,marina,0.0,0.0,11/14/2025,22:52:03
castro_vis,special,normative,castro,marina,0.0,0.0,11/14/2025,22:52:49
castro_vis,gay,normative,castro,marina,0.0,0.0,11/14/2025,22:53:14
castro_vis,gay,normative,castro,marina,0.0,0.0,11/14/2025,22:53:24
castro_vis,gay,normative,castro,marina,0.0,0.0,11/14/2025,22:54:02
castro_vis,gay,antitask,castro,marina,0.0,0.0,11/14/2025,22:54:28
castro_vis,chaotic,bad,castro,marina,0.0,0.0,11/14/2025,22:54:32
castro_vis,gay,gentrified,castro,marina,0.0,0.0,11/14/2025,22:55:08
castro_vis,gay,nice,castro,marina,0.0,0.0,11/14/2025,22:56:02
castro_vis,fun,antitask,castro,marina,0.0,0.0,11/14/2025,22:56:19
castro_vis,gay,gay,castro,marina,0.0,0.0,11/14/2025,22:56:29
castro_vis,gay,gentrified,castro,marina,0.0,0.0,11/14/2025,22:57:37
castro_vis,community,gritty,castro,marina,0.0,0.0,11/14/2025,22:58:11
castro_vis,gay,nice,castro,marina,0.0,0.0,11/14/2025,22:59:23
castro_vis,community,normative,castro,marina,0.0,0.0,11/14/2025,23:00:10
castro_vis,fun,bad,castro,marina,0.0,0.0,11/14/2025,23:01:49
castro_vis,other,nice,castro,marina,0.0,0.0,11/14/2025,23:02:09
castro_vis,nice,normative,castro,marina,0.0,0.0,11/14/2025,23:02:35
castro_vis,chaotic,boring,castro,marina,0.0,0.0,11/14/2025,23:03:06
castro_vis,gay,normative,castro,marina,0.0,0.0,11/14/2025,23:04:48
castro_vis,gay,normative,castro,marina,0.0,0.0,11/14/2025,23:05:18
castro_vis,gay,gentrified,castro,marina,0.0,0.0,11/14/2025,23:06:13
castro_vis,fun,gentrified,castro,marina,0.0,0.0,11/14/2025,23:07:41
castro_vis,gay,gentrified,castro,marina,0.0,0.0,11/14/2025,23:07:53
castro_vis,gay,normative,castro,marina,0.0,0.0,11/14/2025,23:10:43
castro_vis,gay,gentrified,castro,marina,0.0,0.0,11/14/2025,23:10:48
castro_vis,gay,normative,castro,marina,0.0,0.0,11/14/2025,23:11:47
castro_vis,community,gentrified,castro,marina,0.0,0.0,11/14/2025,23:11:56
castro_vis,gay,boring,castro,marina,0.0,0.0,11/14/2025,23:12:48
castro_vis,fun,normative,castro,marina,0.0,0.0,11/14/2025,23:12:52
castro_vis,fun,gentrified,castro,marina,0.0,0.0,11/14/2025,23:13:36
castro_vis,fun,other,castro,marina,0.0,0.0,11/14/2025,23:14:03
castro_vis,gay,bad,castro,marina,0.0,0.0,11/14/2025,23:14:17
castro_vis,chaotic,normative,castro,marina,0.0,0.0,11/14/2025,23:15:42
castro_vis,geography,antitask,castro,marina,0.0,0.0,11/14/2025,23:15:42
castro_vis,chaotic,gentrified,castro,marina,0.0,0.0,11/14/2025,23:16:26
castro_vis,nice,fun,castro,marina,0.0,0.0,11/14/2025,23:16:36
castro_vis,fun,bad,castro,marina,1.0,0.0,11/14/2025,23:18:06
castro_vis,gay,normative,castro,marina,0.0,0.0,11/14/2025,23:18:58
castro_vis,fun,bad,castro,marina,0.0,0.0,11/14/2025,23:19:01
castro_vis,fun,young,castro,marina,0.0,0.0,11/14/2025,23:19:56
castro_vis,chaotic,bad,castro,marina,0.0,0.0,11/14/2025,23:20:25
castro_vis,chaotic,chaotic,castro,marina,0.0,0.0,11/14/2025,23:21:59
castro_vis,chaotic,normative,castro,marina,0.0,0.0,11/14/2025,23:22:48
castro_vis,gay,geography,castro,marina,0.0,0.0,11/14/2025,23:22:51
castro_vis,gay,fun,castro,marina,0.0,0.0,11/14/2025,23:23:28
castro_vis,nice,gentrified,castro,marina,0.0,0.0,11/14/2025,23:25:01
castro_vis,nice,other,castro,marina,0.0,0.0,11/14/2025,23:25:17
castro_vis,gay,normative,castro,marina,0.0,0.0,11/14/2025,23:26:08
castro_vis,fun,boring,castro,marina,0.0,0.0,11/14/2025,23:26:59
castro_vis,change,other,castro,marina,0.0,0.0,11/14/2025,23:27:13
castro_vis,nice,boring,castro,marina,0.0,0.0,11/14/2025,23:28:03
castro_vis,fun,gentrified,castro,marina,0.0,0.0,11/14/2025,23:28:35
castro_vis,fun,normative,castro,marina,0.0,0.0,11/14/2025,23:29:07
castro_vis,boring,antitask,castro,marina,0.0,0.0,11/14/2025,23:30:36
castro_vis,gay,geography,castro,marina,0.0,0.0,11/14/2025,23:31:20
castro_vis,gay,normative,castro,marina,0.0,0.0,11/14/2025,23:32:09
castro_vis,gay,normative,castro,marina,0.0,0.0,11/14/2025,23:32:53
mission_res,special,special,castro,mission,0.0,0.0,11/14/2025,11:14:32
mission_res,fun,fun,castro,mission,0.0,1.0,11/14/2025,11:19:34
mission_res,gay,gritty,castro,mission,0.0,0.0,11/14/2025,11:19:50
mission_res,geography,geography,castro,mission,1.0,1.0,11/14/2025,11:20:31
mission_res,nice,nice,castro,mission,0.0,0.0,11/14/2025,11:21:12
mission_res,gay,diverse,castro,mission,0.0,0.0,11/14/2025,11:22:58
mission_res,antitask,latino,castro,mission,1.0,0.0,11/14/2025,11:23:45
mission_res,gay,diverse,castro,mission,0.0,1.0,11/14/2025,11:24:59
mission_res,fun,diverse,castro,mission,1.0,1.0,11/14/2025,11:26:16
mission_res,antitask,gentrified,castro,mission,1.0,1.0,11/14/2025,11:30:55
mission_res,normative,normative,castro,mission,1.0,0.0,11/14/2025,11:31:53
mission_res,gay,antitask,castro,mission,0.0,1.0,11/14/2025,11:32:14
mission_res,antitask,diverse,castro,mission,1.0,0.0,11/14/2025,11:34:23
mission_res,diverse,latino,castro,mission,1.0,0.0,11/14/2025,11:35:59
mission_res,fun,fun,castro,mission,1.0,0.0,11/14/2025,11:36:19
mission_res,bad,other,castro,mission,0.0,0.0,11/14/2025,11:38:46
mission_res,gay,fun,castro,mission,0.0,1.0,11/14/2025,11:40:38
mission_res,nice,gritty,castro,mission,0.0,0.0,11/14/2025,11:40:56
mission_res,fun,gritty,castro,mission,0.0,1.0,11/14/2025,11:41:29
mission_res,nice,diverse,castro,mission,0.0,0.0,11/14/2025,11:46:52
mission_res,diverse,latino,castro,mission,0.0,1.0,11/14/2025,11:47:26
mission_res,fun,antitask,castro,mission,0.0,1.0,11/14/2025,11:49:29
mission_res,nice,gentrified,castro,mission,1.0,0.0,11/14/2025,11:50:52
mission_res,special,latino,castro,mission,1.0,1.0,11/14/2025,11:51:46
mission_res,gay,diverse,castro,mission,0.0,1.0,11/14/2025,11:52:59
mission_res,fun,food,castro,mission,0.0,0.0,11/14/2025,11:57:24
mission_res,other,diverse,castro,mission,0.0,0.0,11/14/2025,11:59:36
mission_res,gay,fun,castro,mission,0.0,1.0,11/14/2025,12:00:30
mission_res,fun,fun,castro,mission,0.0,0.0,11/14/2025,12:03:16
mission_res,gay,diverse,castro,mission,0.0,1.0,11/14/2025,12:03:48
mission_res,gritty,gritty,castro,mission,0.0,0.0,11/14/2025,12:04:39
mission_res,antitask,nice,castro,mission,0.0,0.0,11/14/2025,12:05:45
mission_res,other,bad,castro,mission,1.0,0.0,11/14/2025,12:07:18
mission_res,fun,food,castro,mission,0.0,0.0,11/14/2025,12:07:57
mission_res,fun,diverse,castro,mission,0.0,1.0,11/14/2025,12:08:25
mission_res,geography,latino,castro,mission,1.0,1.0,11/14/2025,12:09:06
mission_res,gay,latino,castro,mission,0.0,0.0,11/14/2025,12:10:36
mission_res,special,nice,castro,mission,0.0,1.0,11/14/2025,12:10:50
mission_res,gay,latino,castro,mission,0.0,0.0,11/14/2025,12:12:31
mission_res,institutions,latino,castro,mission,0.0,0.0,11/14/2025,12:13:39
mission_res,fun,institutions,castro,mission,1.0,0.0,11/14/2025,12:13:43
mission_res,chaotic,food,castro,mission,0.0,0.0,11/14/2025,12:15:56
mission_res,fun,fun,castro,mission,0.0,1.0,11/14/2025,12:16:53
mission_res,fun,fun,castro,mission,0.0,0.0,11/14/2025,12:18:26
mission_res,gay,antitask,castro,mission,1.0,0.0,11/14/2025,12:18:55
mission_res,gentrified,gentrified,castro,mission,0.0,0.0,11/14/2025,12:20:43
mission_res,special,special,castro,mission,0.0,0.0,11/14/2025,12:21:56
mission_res,fun,fun,castro,mission,0.0,0.0,11/14/2025,12:23:16
mission_res,gay,fun,castro,mission,0.0,1.0,11/14/2025,12:23:43
mission_res,gay,latino,castro,mission,0.0,0.0,11/14/2025,12:24:25
mission_res,gay,fun,castro,mission,0.0,0.0,11/14/2025,12:24:49
mission_res,gay,latino,castro,mission,0.0,0.0,11/14/2025,12:24:56
mission_res,diverse,diverse,castro,mission,0.0,0.0,11/14/2025,12:27:11
mission_res,gay,diverse,castro,mission,0.0,1.0,11/14/2025,12:27:36
mission_res,gay,latino,castro,mission,0.0,0.0,11/14/2025,12:28:09
mission_res,diverse,food,castro,mission,0.0,1.0,11/14/2025,12:28:11
mission_res,gay,antitask,castro,mission,0.0,1.0,11/14/2025,12:30:11
mission_res,normative,gritty,castro,mission,0.0,0.0,11/14/2025,12:31:38
mission_res,fun,fun,castro,mission,0.0,1.0,11/14/2025,12:33:40
mission_res,fun,fun,castro,mission,0.0,0.0,11/14/2025,12:33:42
mission_res,other,diverse,castro,mission,0.0,0.0,11/14/2025,12:34:14
mission_res,gay,weather,castro,mission,0.0,0.0,11/14/2025,12:36:59
mission_res,fun,community,castro,mission,1.0,0.0,11/14/2025,12:37:12
mission_res,gay,fun,castro,mission,0.0,1.0,11/14/2025,12:38:01
mission_res,gay,antitask,castro,mission,0.0,1.0,11/14/2025,12:40:31
mission_res,fun,fun,castro,mission,0.0,0.0,11/14/2025,12:41:45
mission_res,diverse,fun,castro,mission,0.0,0.0,11/14/2025,12:42:36
mission_res,gay,other,castro,mission,0.0,1.0,11/14/2025,12:44:06
mission_res,diverse,antitask,castro,mission,0.0,0.0,11/14/2025,12:45:21
mission_res,gay,fun,castro,mission,0.0,1.0,11/14/2025,12:47:07
mission_res,gay,diverse,castro,mission,0.0,1.0,11/14/2025,12:49:23
mission_res,gay,antitask,castro,mission,0.0,1.0,11/14/2025,12:51:02
mission_res,diverse,diverse,castro,mission,0.0,1.0,11/14/2025,12:52:01
mission_res,fun,fun,castro,mission,0.0,0.0,11/14/2025,12:54:00
mission_res,fun,fun,castro,mission,0.0,0.0,11/14/2025,12:54:36
mission_res,chaotic,food,castro,mission,1.0,0.0,11/14/2025,12:55:24
mission_res,gay,diverse,castro,mission,0.0,1.0,11/14/2025,12:55:47
mission_res,other,latino,castro,mission,0.0,0.0,11/14/2025,12:56:42
mission_res,gay,community,castro,mission,0.0,0.0,11/14/2025,12:58:28
mission_res,gay,fun,castro,mission,0.0,0.0,11/14/2025,13:00:11
mission_res,gay,diverse,castro,mission,0.0,0.0,11/14/2025,13:00:49
mission_res,gay,food,castro,mission,0.0,0.0,11/14/2025,20:45:05
castro_vis,diverse,food,castro,mission,0.0,0.0,11/14/2025,20:46:12
castro_vis,gay,latino,castro,mission,0.0,0.0,11/14/2025,20:46:31
castro_vis,fun,latino,castro,mission,0.0,0.0,11/14/2025,20:47:13
castro_vis,gay,diverse,castro,mission,0.0,0.0,11/14/2025,20:47:20
castro_vis,gay,diverse,castro,mission,0.0,0.0,11/14/2025,20:47:31
castro_vis,fun,diverse,castro,mission,0.0,0.0,11/14/2025,20:47:52
castro_vis,gay,gritty,castro,mission,0.0,0.0,11/14/2025,20:48:43
castro_vis,other,diverse,castro,mission,0.0,0.0,11/14/2025,20:48:58
castro_vis,gay,community,castro,mission,0.0,0.0,11/14/2025,20:49:20
castro_vis,gay,gentrified,castro,mission,0.0,0.0,11/14/2025,20:49:36
castro_vis,fun,food,castro,mission,0.0,0.0,11/14/2025,20:50:02
castro_vis,fun,chaotic,castro,mission,0.0,0.0,11/14/2025,20:50:13
castro_vis,fun,fun,castro,mission,0.0,0.0,11/14/2025,20:51:12
castro_vis,fun,fun,castro,mission,0.0,0.0,11/14/2025,20:51:28
castro_vis,nice,antitask,castro,mission,0.0,0.0,11/14/2025,20:51:46
castro_vis,gay,latino,castro,mission,0.0,0.0,11/14/2025,20:52:12
castro_vis,gay,gay,castro,mission,0.0,0.0,11/14/2025,20:52:29
castro_vis,gay,young,castro,mission,0.0,0.0,11/14/2025,20:53:21
castro_vis,chaotic,gritty,castro,mission,0.0,0.0,11/14/2025,20:53:29
castro_vis,gay,other,castro,mission,0.0,0.0,11/14/2025,20:54:30
castro_vis,special,community,castro,mission,0.0,0.0,11/14/2025,20:54:40
castro_vis,diverse,diverse,castro,mission,0.0,0.0,11/14/2025,20:55:20
castro_vis,fun,diverse,castro,mission,0.0,0.0,11/14/2025,20:56:08
castro_vis,special,other,castro,mission,0.0,0.0,11/14/2025,20:57:00
castro_vis,fun,nice,castro,mission,0.0,0.0,11/14/2025,20:58:16
castro_vis,fun,diverse,castro,mission,0.0,0.0,11/14/2025,20:58:19
castro_vis,gay,gritty,castro,mission,0.0,0.0,11/14/2025,21:00:03
castro_vis,open,gay,castro,mission,1.0,1.0,11/14/2025,21:01:12
castro_vis,fun,antitask,castro,mission,0.0,0.0,11/14/2025,21:01:35
castro_vis,fun,special,castro,mission,0.0,0.0,11/14/2025,21:01:51
castro_vis,gay,food,castro,mission,0.0,0.0,11/14/2025,21:03:08
castro_vis,fun,institutions,castro,mission,0.0,0.0,11/14/2025,21:03:59
castro_vis,gay,latino,castro,mission,0.0,0.0,11/14/2025,21:04:46
castro_vis,open,diverse,castro,mission,1.0,0.0,11/14/2025,21:05:35
castro_vis,nice,gay,castro,mission,0.0,1.0,11/14/2025,21:06:23
castro_vis,gay,fun,castro,mission,0.0,0.0,11/14/2025,21:06:31
castro_vis,gay,actions,castro,mission,0.0,0.0,11/14/2025,21:07:32
castro_vis,gay,diverse,castro,mission,0.0,0.0,11/14/2025,21:08:05
castro_vis,gay,latino,castro,mission,0.0,0.0,11/14/2025,21:08:42
castro_vis,gay,latino,castro,mission,0.0,0.0,11/14/2025,21:08:58
castro_vis,gay,diverse,castro,mission,0.0,0.0,11/14/2025,21:09:19
castro_vis,normative,food,castro,mission,0.0,0.0,11/14/2025,21:10:10
castro_vis,boring,antitask,castro,mission,0.0,0.0,11/14/2025,21:12:01
castro_vis,fun,chaotic,castro,mission,0.0,0.0,11/14/2025,21:12:14
castro_vis,fun,fun,castro,mission,1.0,0.0,11/14/2025,21:13:32
castro_vis,fun,fun,castro,mission,0.0,0.0,11/14/2025,21:14:07
castro_vis,diverse,diverse,castro,mission,0.0,0.0,11/14/2025,21:14:50
castro_vis,gay,latino,castro,mission,0.0,0.0,11/14/2025,21:15:39
castro_vis,gay,diverse,castro,mission,0.0,0.0,11/14/2025,21:16:55
castro_vis,chaotic,nice,castro,mission,0.0,0.0,11/14/2025,21:16:57
castro_vis,nice,gay,castro,mission,0.0,0.0,11/14/2025,21:19:04
castro_vis,fun,diverse,castro,mission,0.0,0.0,11/14/2025,21:20:01
castro_vis,gay,latino,castro,mission,0.0,0.0,11/14/2025,21:20:08
castro_vis,gay,special,castro,mission,0.0,0.0,11/14/2025,21:21:22
castro_vis,gay,chaotic,castro,mission,0.0,0.0,11/14/2025,21:21:25
castro_vis,sexual,other,castro,mission,0.0,0.0,11/14/2025,21:22:19
castro_vis,fun,diverse,castro,mission,0.0,0.0,11/14/2025,21:23:31
castro_vis,nice,food,castro,mission,1.0,0.0,11/14/2025,21:23:59
castro_vis,fun,gritty,castro,mission,0.0,0.0,11/14/2025,21:24:49
castro_vis,gay,special,castro,mission,0.0,0.0,11/14/2025,21:25:39
castro_vis,gay,special,castro,mission,0.0,0.0,11/14/2025,21:25:53
castro_vis,gay,latino,castro,mission,0.0,0.0,11/14/2025,21:26:24
castro_vis,gay,latino,castro,mission,0.0,1.0,11/14/2025,21:26:29
castro_vis,gay,food,castro,mission,0.0,0.0,11/14/2025,21:26:56
castro_vis,other,gentrified,castro,mission,0.0,0.0,11/14/2025,21:27:24
castro_vis,gay,nice,castro,mission,0.0,0.0,11/14/2025,21:28:01
castro_vis,special,gritty,castro,mission,0.0,0.0,11/14/2025,21:28:08
castro_vis,community,gentrified,castro,mission,1.0,1.0,11/14/2025,21:28:15
castro_vis,change,diverse,castro,mission,0.0,0.0,11/14/2025,21:28:59
castro_vis,sexual,bad,castro,mission,0.0,0.0,11/14/2025,21:30:06
castro_vis,fun,food,castro,mission,0.0,0.0,11/14/2025,21:30:30
castro_vis,fun,fun,castro,mission,0.0,0.0,11/14/2025,21:31:19
castro_vis,other,gentrified,castro,mission,0.0,0.0,11/14/2025,21:32:09
castro_vis,fun,fun,castro,mission,0.0,0.0,11/14/2025,21:32:50
castro_vis,sexual,sexual,castro,mission,0.0,1.0,11/14/2025,21:33:11
castro_vis,nice,fun,castro,mission,0.0,0.0,11/14/2025,21:33:24
castro_vis,gay,nice,castro,mission,0.0,0.0,11/14/2025,21:33:52
castro_vis,fun,chaotic,castro,mission,0.0,0.0,11/14/2025,21:35:00
castro_vis,gay,fun,castro,mission,0.0,0.0,11/14/2025,21:36:48
castro_vis,gay,nice,castro,mission,0.0,0.0,11/14/2025,13:32:35
castro_res,gay,normative,castro,mission,0.0,1.0,11/14/2025,13:35:49
castro_res,diverse,gritty,castro,mission,0.0,1.0,11/14/2025,13:37:34
castro_res,special,diverse,castro,mission,0.0,0.0,11/14/2025,13:38:34
castro_res,open,chaotic,castro,mission,0.0,1.0,11/14/2025,13:40:18
castro_res,gay,gentrified,castro,mission,0.0,0.0,11/14/2025,13:41:15
castro_res,antitask,special,castro,mission,0.0,0.0,11/14/2025,13:42:41
castro_res,gay,food,castro,mission,0.0,0.0,11/14/2025,13:43:52
castro_res,special,special,castro,mission,0.0,0.0,11/14/2025,13:46:23
castro_res,nice,chaotic,castro,mission,0.0,0.0,11/14/2025,13:46:35
castro_res,special,special,castro,mission,0.0,0.0,11/14/2025,13:47:20
castro_res,gay,weather,castro,mission,0.0,1.0,11/14/2025,13:50:04
castro_res,gay,food,castro,mission,0.0,1.0,11/14/2025,13:50:16
castro_res,geography,special,castro,mission,0.0,1.0,11/14/2025,13:51:21
castro_res,fun,antitask,castro,mission,0.0,1.0,11/14/2025,13:52:31
castro_res,gay,antitask,castro,mission,0.0,0.0,11/14/2025,13:53:16
castro_res,special,antitask,castro,mission,0.0,0.0,11/14/2025,13:54:14
castro_res,nice,fun,castro,mission,1.0,0.0,11/14/2025,13:54:53
castro_res,fun,gentrified,castro,mission,0.0,0.0,11/14/2025,13:56:04
castro_res,fun,food,castro,mission,0.0,0.0,11/14/2025,13:57:07
castro_res,gay,latino,castro,mission,0.0,0.0,11/14/2025,13:59:41
castro_res,fun,fun,castro,mission,0.0,1.0,11/14/2025,14:00:42
castro_res,sexual,diverse,castro,mission,1.0,0.0,11/14/2025,14:01:02
castro_res,gay,gentrified,castro,mission,0.0,1.0,11/14/2025,14:03:23
castro_res,fun,fun,castro,mission,0.0,0.0,11/14/2025,14:03:48
castro_res,gay,gentrified,castro,mission,0.0,0.0,11/14/2025,14:04:43
castro_res,gay,latino,castro,mission,0.0,1.0,11/14/2025,14:05:41
castro_res,gay,latino,castro,mission,0.0,0.0,11/14/2025,14:06:25
castro_res,gay,diverse,castro,mission,0.0,1.0,11/14/2025,14:07:09
castro_res,fun,nice,castro,mission,0.0,0.0,11/14/2025,14:09:23
castro_res,gay,antitask,castro,mission,0.0,0.0,11/14/2025,14:09:48
castro_res,gay,special,castro,mission,0.0,0.0,11/14/2025,14:11:50
castro_res,gay,fun,castro,mission,0.0,0.0,11/14/2025,14:13:47
castro_res,gay,other,castro,mission,0.0,0.0,11/14/2025,14:14:27
castro_res,gay,other,castro,mission,0.0,0.0,11/14/2025,14:14:54
castro_res,community,fun,castro,mission,0.0,0.0,11/14/2025,14:16:33
castro_res,fun,weather,castro,mission,0.0,0.0,11/14/2025,14:16:54
castro_res,nice,gentrified,castro,mission,0.0,0.0,11/14/2025,14:18:26
castro_res,gay,latino,castro,mission,0.0,0.0,11/14/2025,14:20:59
castro_res,special,food,castro,mission,0.0,0.0,11/14/2025,14:24:30
castro_res,community,gentrified,castro,mission,0.0,0.0,11/14/2025,14:25:13
castro_res,fun,fun,castro,mission,0.0,0.0,11/14/2025,14:25:49
castro_res,fun,fun,castro,mission,0.0,0.0,11/14/2025,14:28:03
castro_res,fun,food,castro,mission,0.0,0.0,11/14/2025,14:29:07
castro_res,antitask,weather,castro,mission,0.0,1.0,11/14/2025,14:29:18
castro_res,other,gritty,castro,mission,0.0,0.0,11/14/2025,14:29:38
castro_res,fun,fun,castro,mission,0.0,0.0,11/14/2025,14:34:06
castro_res,gay,latino,castro,mission,0.0,0.0,11/14/2025,14:35:45
castro_res,community,fun,castro,mission,0.0,0.0,11/14/2025,14:37:11
castro_res,gay,antitask,castro,mission,0.0,0.0,11/14/2025,14:42:29
castro_res,nice,diverse,castro,mission,0.0,0.0,11/14/2025,14:44:15
castro_res,gay,diverse,castro,mission,0.0,0.0,11/14/2025,14:46:03
castro_res,fun,antitask,castro,mission,0.0,0.0,11/14/2025,14:46:36
castro_res,gay,latino,castro,mission,0.0,0.0,11/14/2025,14:48:05
castro_res,fun,fun,castro,mission,0.0,0.0,11/14/2025,14:49:45
castro_res,diverse,fun,castro,mission,0.0,0.0,11/14/2025,14:52:10
castro_res,gay,antitask,castro,mission,0.0,0.0,11/14/2025,14:52:59
castro_res,diverse,geography,castro,mission,0.0,1.0,11/14/2025,14:53:10
castro_res,diverse,geography,castro,mission,0.0,0.0,11/14/2025,14:54:28
castro_res,community,special,castro,mission,0.0,1.0,11/14/2025,14:55:29
castro_res,geography,antitask,castro,mission,0.0,0.0,11/14/2025,14:56:03
castro_res,diverse,special,castro,mission,0.0,0.0,11/14/2025,14:57:22
castro_res,chaotic,chaotic,castro,mission,0.0,0.0,11/14/2025,15:03:49
castro_res,gay,special,castro,mission,0.0,0.0,11/14/2025,15:04:18
castro_res,fun,fun,castro,mission,0.0,0.0,11/14/2025,15:05:11
castro_res,gay,gentrified,castro,mission,0.0,0.0,11/14/2025,15:06:46
castro_res,community,community,castro,mission,0.0,0.0,11/14/2025,15:06:49
castro_res,diverse,nice,castro,mission,0.0,1.0,11/14/2025,15:09:12
castro_res,fun,fun,castro,mission,0.0,0.0,11/14/2025,15:11:10
castro_res,nice,fun,castro,mission,0.0,1.0,11/14/2025,15:12:31
castro_res,gay,fun,castro,mission,0.0,0.0,11/14/2025,15:13:26
castro_res,chaotic,gentrified,castro,mission,0.0,0.0,11/14/2025,15:15:04
castro_res,diverse,chaotic,castro,mission,0.0,0.0,11/14/2025,15:17:37
castro_res,boring,fun,castro,mission,0.0,0.0,11/14/2025,15:18:53
castro_res,fun,special,castro,mission,0.0,0.0,11/14/2025,15:24:32
castro_res,nice,gritty,castro,mission,0.0,0.0,11/14/2025,15:25:28
castro_res,fun,food,castro,mission,0.0,0.0,11/14/2025,15:27:41
castro_res,other,food,castro,mission,0.0,1.0,11/14/2025,15:30:07
castro_res,fun,fun,castro,mission,0.0,1.0,11/14/2025,15:31:41